game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822692,2026-08-26,2026-08-26T22:45:00Z,Colorado Rockies @ Washington Nationals,away,Tanner Gordon,Washington Nationals,9,measured,338.0,0.31696686624013115,0.3166409698257885,-0.0003258964143426635,0.019884709784261958,0.32378572805716027,0.3166409698257885,0.3149700472092945,0.3256581863120114,0.010688139102716876,0.3288835724222134,0.3306283065778026,0.01565825936850812,0.265,0.23355936254980084,0.24328411290052565,0.2544072045551294,0.011123091654603734,0.473,0.4099189907038513,0.3953294405196371,0.4904559659105138,0.09512652539087674,44.0,41.1937583001328,39.14915053338601,46.297948755239,7.148798221852985,91.3,89.25646746347941,88.88720433419947,91.66926312927994,2.7820587950804736,19.3,13.649428950863216,14.015506549516488,18.933922401346727,4.91841585183024,18.9,24.835830013280212,22.09159339739512,21.247774155862558,-0.8438192415325609,4.4,8.43901726427623,8.918549569759266,4.163420932112136,-4.75512863764713,0.31804424065682135,4.81189697413741,4.6875,0.5296901621436129,0.47030983785638714,0.3200605491852623,0.005090501975967776,8.0,1202.0694702511153,4.362549800796812,4.450425319221717,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T22:45:00Z,posted,posted,9,9,0,0
822692,2026-08-26,2026-08-26T22:45:00Z,Colorado Rockies @ Washington Nationals,home,Matt Waldron,Colorado Rockies,9,measured,169.0,0.31102876269335544,0.31139210930690125,0.0003633466135458119,0.010784993613704972,0.3041622454746443,0.31139210930690125,0.3149700472092945,0.30046830749468273,-0.014501739714611772,0.3055650733120054,0.30209397227513723,-0.012876074934157267,0.237,0.22436998671978753,0.24328411290052565,0.2185744322496397,-0.02470968065088594,0.39,0.37816972111553787,0.3953294405196371,0.37307161096122243,-0.022257829558414655,38.1,34.42613545816732,39.14915053338601,33.503556094726115,-5.645594438659899,89.1,86.92363877822046,88.88720433419947,87.13643444402099,-1.750769890178475,17.0,16.349030544488713,14.015506549516488,19.333523994972225,5.318017445455737,18.3,28.108552456839313,22.09159339739512,23.284264774708923,1.192671377313804,5.9,6.976786188579017,8.918549569759266,4.615440906690761,-4.303108663068505,0.30350803642242613,2.7653515686912007,2.0,0.3180346718779346,0.6819653281220655,0.29971017838794484,-0.015259868821349665,7.0,787.125,4.5,4.27995027776404,True,reliever_spot_start,medium,opener_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T22:45:00Z,posted,posted,9,9,0,0
822772,2026-08-26,2026-08-26T23:07:00Z,Kansas City Royals @ Toronto Blue Jays,away,Randy Dobnak,Toronto Blue Jays,9,measured,196.0,0.3066324063955867,0.3043312111764632,-0.0023011952191234752,0.016064485311503052,0.3235168466658993,0.3043312111764632,0.3149700472092945,0.31355047638966577,-0.0014195708196287349,0.32757096189503193,0.3165065010563086,0.0015364538470141187,0.292,0.2511638778220452,0.24328411290052565,0.3014576309552301,0.05817351805470444,0.385,0.3693152722443559,0.3953294405196371,0.359665547871116,-0.0356638926485211,40.8,33.3266401062417,39.14915053338601,34.73196475042541,-4.417185782960601,90.2,87.50029216467463,88.88720433419947,88.81308783047517,-0.0741165037242979,8.0,11.310464807436919,14.015506549516488,5.294958257920431,-8.720548291596057,14.8,17.174395750332007,22.09159339739512,11.505781974734557,-10.585811422660562,10.2,7.578831341301462,8.918549569759266,8.667786065056488,-0.2507635047027783,0.31777805909464074,5.249309225799778,5.261904761904763,0.5860149629004066,0.41398503709959344,0.3093660867858969,-0.005603960423397614,9.0,1131.4083333333333,4.2774193548387105,4.229106931206128,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T23:07:00Z,posted,posted,9,9,0,0
822772,2026-08-26,2026-08-26T23:07:00Z,Kansas City Royals @ Toronto Blue Jays,home,Spencer Miles,Kansas City Royals,9,measured,324.0,0.3209984368425557,0.3206082641997934,-0.0003901726427623098,0.02497768038122952,0.2820200653373628,0.3206082641997934,0.3149700472092945,0.2873421643062088,-0.02762788290308571,0.2806061432097393,0.2856292186999373,-0.02934082850935721,0.232,0.24787755644090306,0.24328411290052565,0.2363803883807378,-0.006903724519787852,0.325,0.4070905710491368,0.3953294405196371,0.3346688154999616,-0.06066062501967551,35.2,40.32467463479416,39.14915053338601,36.256943709015594,-2.892206824370419,86.7,89.30108897742363,88.88720433419947,87.11388464322418,-1.7733196909752849,6.5,15.417211155378485,14.015506549516488,7.9017046058619975,-6.11380194365449,22.5,20.75957503320053,22.09159339739512,21.14335665358063,-0.9482367438144905,6.2,9.000770252324038,8.918549569759266,6.2571581990899166,-2.6613913706693495,0.28241332815047426,2.003846301548425,1.0,0.2176107183316576,0.7823892816683424,0.28781859634915413,-0.02715145086014037,8.0,1199.6426056338028,4.0323886639676125,4.15250400728034,True,reliever_spot_start,medium,opener_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T23:07:00Z,posted,posted,9,9,0,0
823015,2026-08-26,2026-08-26T23:45:00Z,Baltimore Orioles @ St. Louis Cardinals,away,Kyle Bradish,St. Louis Cardinals,9,measured,587.0,0.32346520818914587,0.32357437153575935,0.00010916334661348337,0.027410267132627546,0.3071523294234425,0.32357437153575935,0.3149700472092945,0.3155010169222114,0.0005309697129168844,0.31755895883686963,0.32623400682577025,0.01126395961647575,0.243,0.24631845949535197,0.24328411290052565,0.24603080301361185,0.002746690113086203,0.389,0.40708446215139443,0.3953294405196371,0.4005668173074665,0.005237376787829429,38.2,39.75609561752988,39.14915053338601,38.79223002027908,-0.3569205131069353,88.2,89.18395750332006,88.88720433419947,88.4967531691206,-0.390451165078872,9.7,13.743638778220454,14.015506549516488,9.428132228703966,-4.587374320812522,22.0,19.385179282868528,22.09159339739512,19.304806880674995,-2.786786516720124,10.2,8.829455511288181,8.918549569759266,10.09810457526788,1.1795550055086146,0.29248532354790335,5.237705336014744,5.246666666666666,0.5849572950434273,0.4150427049565727,0.3003740416333164,-0.014596005575978122,8.0,1109.0,4.265734265734266,4.21357449407074,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T23:45:00Z,posted,posted,9,9,1,0
823015,2026-08-26,2026-08-26T23:45:00Z,Baltimore Orioles @ St. Louis Cardinals,home,Michael McGreevy,Baltimore Orioles,9,measured,558.0,0.32228264159439757,0.32304067612295,0.0007580345285524426,0.024247308216931066,0.3305872872310954,0.32304067612295,0.3149700472092945,0.33871705654726636,0.02374700933797186,0.3455243232840873,0.3543778590998749,0.0394078118905804,0.28,0.2405267403645055,0.24328411290052565,0.27682649104834345,0.0335423781478178,0.481,0.4276050194203765,0.3953294405196371,0.5202699148104162,0.12494047429077909,42.4,41.89904391992829,39.14915053338601,45.37823779062488,6.2290872572388665,89.9,89.83692859276965,88.88720433419947,90.84972425857019,1.9625199243707243,10.9,14.671078577830896,14.015506549516488,11.555572028314408,-2.4599345212020793,17.0,25.284642963848224,22.09159339739512,19.457126638773975,-2.6344667586211443,6.5,9.498087839856588,8.918549569759266,6.9223779580040254,-1.9961716117552406,0.31257484103381294,5.000369527755248,4.9350000000000005,0.5466685655472622,0.4533314344527378,0.3198318264129639,0.004861779203669425,9.0,1503.0,4.117096018735363,4.2683985113391705,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T23:45:00Z,posted,posted,9,9,1,0
823096,2026-08-26,2026-08-26T20:10:00Z,Philadelphia Phillies @ Seattle Mariners,away,Jesús Luzardo,Seattle Mariners,9,measured,645.0,0.31648662258660565,0.32492008872206374,0.00843346613545809,0.02114729690734998,0.27487142095300166,0.32492008872206374,0.3149700472092945,0.2811169744824164,-0.0338530727268781,0.2708416170750731,0.2793976221846377,-0.035572425024656795,0.206,0.22166347941567066,0.24328411290052565,0.18769280170094285,-0.0555913111995828,0.308,0.3693187250996016,0.3953294405196371,0.287735128406221,-0.10759431211341608,32.2,40.762602921646746,39.14915053338601,33.52705732293452,-5.622093210451496,87.3,89.34276228419655,88.88720433419947,87.75555794999708,-1.1316463842023836,9.0,15.788074369189909,14.015506549516488,10.77256781967342,-3.2429387298430683,30.1,27.231925630810093,22.09159339739512,37.103750134385265,15.012156736990146,7.3,10.470199203187251,8.918549569759266,8.570054310448826,-0.34849525931043956,0.28338478573543313,6.160395884702741,6.458333333333333,0.6787252099492336,0.3212747900507664,0.2847492786202609,-0.03022076858903361,8.0,1291.7692307692307,4.110429447852761,4.221051893462893,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T20:10:00Z,posted,posted,9,9,0,0
823096,2026-08-26,2026-08-26T20:10:00Z,Philadelphia Phillies @ Seattle Mariners,home,Bryan Woo,Philadelphia Phillies,9,measured,563.0,0.325240778229341,0.32538207969016447,0.00014130146082347306,0.027232903824509002,0.2976742624442246,0.32538207969016447,0.3149700472092945,0.3074615152042133,-0.007508532005081225,0.29631373261075333,0.30610903929406114,-0.008861007915233365,0.237,0.2575766268260292,0.24328411290052565,0.25092333334042805,0.007639220439902394,0.383,0.41710119521912353,0.3953294405196371,0.40409274239465376,0.008763301875016671,43.3,39.732802124833995,39.14915053338601,43.94553415758397,4.796383624197958,89.8,89.64029216467463,88.88720433419947,90.55308783047518,1.6658834962757112,17.1,13.854581673306773,14.015506549516488,16.93907512379029,2.9235685742738013,24.3,21.332244355909697,22.09159339739512,23.464741928019034,1.373148530623915,5.2,8.920717131474103,8.918549569759266,5.201263806500036,-3.7172857632592304,0.29976397348842415,5.553571374948342,5.661458333333334,0.6056710584248347,0.3943289415751653,0.3095388557938331,-0.005431191415461389,7.0,1043.0,4.081967213114754,4.282470820836996,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T20:10:00Z,posted,posted,9,9,0,0
823180,2026-08-26,2026-08-26T19:45:00Z,Cincinnati Reds @ San Francisco Giants,away,Nick Lodolo,San Francisco Giants,9,measured,338.0,0.3087677025703776,0.3066415405517854,-0.002126162018592226,0.011465996375311217,0.3403820457318183,0.3066415405517854,0.3149700472092945,0.3323018610271029,0.017331813817808406,0.36669635781034127,0.35700009277064243,0.04203004556134793,0.304,0.21626374501992035,0.24328411290052565,0.2702362176560923,0.02695210475556664,0.488,0.34841885790172644,0.3953294405196371,0.43009294332481346,0.03476350280517637,39.9,32.95474103585658,39.14915053338601,33.58678667138253,-5.562363862003487,90.5,87.06722443559097,88.88720433419947,88.68002010139149,-0.20718423280797538,12.5,17.89577689243028,14.015506549516488,16.380270342913793,2.364763793397305,17.5,26.24114209827357,22.09159339739512,20.78709210599247,-1.304501291402648,9.2,10.040132802124834,8.918549569759266,10.356978010499722,1.4384284407404557,0.3073680635372354,4.891220439464782,4.791666666666666,0.5564626894987015,0.4435373105012985,0.30131541606187834,-0.013654631147416163,8.0,1367.0,4.544303797468355,4.311871999961278,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T19:45:00Z,posted,posted,9,9,0,0
823180,2026-08-26,2026-08-26T19:45:00Z,Cincinnati Reds @ San Francisco Giants,home,Logan Webb,Cincinnati Reds,9,measured,578.0,0.30728154621266335,0.3058640163321852,-0.0014175298804781633,0.03320622181333947,0.3024957584787057,0.3058640163321852,0.3149700472092945,0.2942707033976609,-0.020699343811633575,0.3047654936886865,0.2959544844502031,-0.019015562759091387,0.253,0.21826640106241704,0.24328411290052565,0.22698317128241954,-0.016300941618106107,0.374,0.3604084993359894,0.3953294405196371,0.3409631687801519,-0.05436627173948516,38.2,35.67065073041169,39.14915053338601,34.805834592495145,-4.343315940890868,87.9,88.78865869853918,88.88720433419947,87.80145436433973,-1.0857499698597337,7.3,15.600292164674638,14.015506549516488,8.884785615158151,-5.130720934358337,19.4,24.632297476759632,22.09159339739512,21.631150024039616,-0.46044337335550267,6.1,9.475750332005312,8.918549569759266,6.481107334002587,-2.437442235756679,0.29889765474005336,5.7299798641437825,5.893115942028986,0.6131906090385297,0.38680939096147027,0.2916014850352796,-0.023368562174014895,9.0,752.3333333333334,4.0835214446952595,4.513765822466469,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,2026-08-26T19:45:00Z,posted,posted,9,9,0,0
