game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc
823088,2026-09-10,2026-09-10T20:10:00Z,Texas Rangers @ Seattle Mariners,away,Jacob deGrom,Seattle Mariners,9,measured,582.0,0.3199675854762723,0.32136253899552863,0.0013949535192563367,0.018755191198814906,0.28665967122888464,0.32136253899552863,0.3165089588261139,0.2904951449852068,-0.02601381384090712,0.2879133370712777,0.2923284110347509,-0.024180547791363027,0.234,0.2368972111553785,0.24306322036244574,0.22806390587476702,-0.014999314487678717,0.387,0.4050889774236388,0.39473683862075604,0.3971492369719379,0.0024123983511818436,44.9,38.340796812749005,39.06074840045504,44.07242173763306,5.011673337178017,90.4,88.83572377158035,88.86058014109261,90.37514363048774,1.5145634893951296,16.3,14.983532536520585,14.024169335227409,17.259363201293176,3.2351938660657673,29.9,24.28026560424967,22.093325870152693,32.85969463510419,10.766368764951498,6.5,9.631049136786189,8.903366857459268,7.031252378044181,-1.872114479415087,0.2851022328820796,5.08394602302338,5.074074074074074,0.5540308156451947,0.44596918435480526,0.2882176650149417,-0.02829129381117218,9.0,1077.0303504380477,4.024553571428571,4.205725309321925,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T20:10:00Z
823088,2026-09-10,2026-09-10T20:10:00Z,Texas Rangers @ Seattle Mariners,home,Logan Gilbert,Texas Rangers,9,measured,661.0,0.3245812978923566,0.3246904612389702,0.00010916334661359439,0.01955461183997626,0.3035448857086143,0.3246904612389702,0.3165089588261139,0.31134619663056895,-0.0051627621955449565,0.29956359511512665,0.30730707348404324,-0.00920188534207067,0.234,0.24242363877822046,0.24306322036244574,0.2333842668154995,-0.009678953546946228,0.397,0.40961646746347946,0.39473683862075604,0.4119649388468568,0.017228100226100773,41.6,41.693466135458166,39.06074840045504,44.403864807025926,5.343116406570886,89.7,89.63123505976097,88.86058014109261,90.47065491866834,1.6100747775757327,16.7,14.044754316069056,14.024169335227409,16.720584980841647,2.6964156456142376,26.6,22.910172642762287,22.093325870152693,27.58347004335681,5.4901441732041185,6.4,8.959123505976097,8.903366857459268,6.4400795065755085,-2.4632873508837596,0.308974861325455,5.347574450057795,5.418154761904763,0.5769654683534057,0.4230345316465943,0.3168550485176749,0.000346089691560969,9.0,1354.0,3.988372093023256,4.2815116951909475,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T20:10:00Z
823413,2026-09-10,2026-09-10T17:05:00Z,Houston Astros @ Philadelphia Phillies,away,Cristian Javier,Philadelphia Phillies,9,measured,223.0,0.32763173610771307,0.3289650694410464,0.001333333333333353,0.02632524403917791,0.32550314522104395,0.3289650694410464,0.3165089588261139,0.3377098101499114,0.02120085132379751,0.3465352813703139,0.3601730684735119,0.043664109647397975,0.258,0.2572964143426295,0.24306322036244574,0.2731078556492901,0.03004463528684434,0.437,0.4101314741035857,0.39473683862075604,0.4540428879389693,0.05930604931821326,35.6,38.81529880478087,39.06074840045504,35.37629702543286,-3.684451375022178,89.8,89.25301460823374,88.86058014109261,90.19243446714114,1.3318543260485285,23.6,12.69742363877822,14.024169335227409,22.27325430355081,8.249084968323402,22.4,20.72467463479416,22.093325870152693,21.012350722919052,-1.0809751472336409,9.9,8.641142098273573,8.903366857459268,9.60842208823919,0.7050552307799212,0.3021671149440436,4.654742221585321,4.513888888888889,0.5259633687089468,0.4740366312910532,0.3127858902665849,-0.0037230685595290303,7.0,1423.3584905660377,4.365269461077845,4.214514489230706,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T17:05:00Z
823413,2026-09-10,2026-09-10T17:05:00Z,Houston Astros @ Philadelphia Phillies,home,Zack Wheeler,Houston Astros,9,measured,547.0,0.3254715857489864,0.32307689783397975,-0.0023946879150066325,0.034849599967245785,0.29294969145718286,0.32307689783397975,0.3165089588261139,0.29996918795672745,-0.01653977086938646,0.29156089008131586,0.297611126858927,-0.018897831967186918,0.206,0.24340132802124836,0.24306322036244574,0.2062865516946969,-0.03677666866774884,0.329,0.4001697211155379,0.39473683862075604,0.33352812650328917,-0.06120871211746687,35.0,37.63646746347941,39.06074840045504,33.723787053871035,-5.336961346584005,86.9,88.14231075697212,88.86058014109261,86.18173061587953,-2.6788495252130815,15.0,15.333014608233732,14.024169335227409,16.308845273006323,2.284675937778914,29.8,21.22873837981408,22.093325870152693,28.63382396278788,6.540498092635186,7.9,8.701567065073043,8.903366857459268,7.720942078948983,-1.1824247785102848,0.2948553234874546,5.318500579800996,5.380208333333334,0.5784399911440982,0.42156000885590184,0.30320478149471686,-0.013304177331397049,8.0,1430.9259259259259,4.004651162790697,4.216287920837094,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T17:05:00Z
823499,2026-09-10,2026-09-10T23:05:00Z,Colorado Rockies @ New York Yankees,away,Ryan Feltner,New York Yankees,9,measured,479.0,0.31883465706914194,0.32096108469198387,0.002126427622841931,0.030256899507347744,0.34554660017134403,0.32096108469198387,0.3165089588261139,0.3494725222321409,0.03296356340602702,0.3624160550649592,0.36751392622458,0.051004967398466106,0.262,0.24656387782204517,0.24306322036244574,0.2657733897092592,0.02271016934681344,0.468,0.40311606905710495,0.39473683862075604,0.4779344156930305,0.08319757707227449,37.0,42.91200531208499,39.06074840045504,40.64807412979953,1.5873257293444922,87.2,89.91498007968127,88.86058014109261,88.25439993858868,-0.6061802025039356,13.8,14.309030544488714,14.024169335227409,14.084861209261305,0.0606918740338962,16.9,24.644037184594954,22.093325870152693,18.851133182365732,-3.242192687786961,10.0,8.891686586985392,8.903366857459268,9.986881063466356,1.083514206007088,0.3232224913258926,5.091040300733098,5.083333333333334,0.5695860931166012,0.43041390688339876,0.3255975204023895,0.009088561576275578,9.0,1478.1828799431762,4.490625,4.419560158350427,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T23:05:00Z
823499,2026-09-10,2026-09-10T23:05:00Z,Colorado Rockies @ New York Yankees,home,Max Fried,Colorado Rockies,9,measured,368.0,0.32836959875167837,0.3327945655511472,0.004424966799468855,0.031875463102387536,0.2676060601961903,0.3327945655511472,0.3165089588261139,0.27971072694566723,-0.036798231880446675,0.2579207176978876,0.2711917334386262,-0.045317225387487725,0.202,0.23515537848605578,0.24306322036244574,0.1954281128315143,-0.04763510753093145,0.266,0.3784895086321381,0.39473683862075604,0.25505146580168936,-0.13968537281906668,29.6,33.95899070385127,39.06074840045504,25.733918729070936,-13.326829671384104,85.8,86.85516600265603,88.86058014109261,83.7945858615634,-5.065994279529207,10.0,16.798698539176627,14.024169335227409,12.774529203949218,-1.2496401312781913,23.6,23.057742363877825,22.093325870152693,24.630185739606613,2.53685986945392,7.9,8.94507304116866,8.903366857459268,7.937006096298073,-0.9663607611611953,0.2807575110377067,5.303242666344429,5.360294117647059,0.5758886830483764,0.42411131695162363,0.2912784256973305,-0.025230533128783428,7.0,1321.9017857142858,3.846689895470383,4.063956500644003,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T23:05:00Z
824550,2026-09-10,2026-09-10T23:40:00Z,Pittsburgh Pirates @ Chicago White Sox,away,Jared Jones,Chicago White Sox,9,measured,333.0,0.32716722792261255,0.32805222128250633,0.000884993359893782,0.022133295808067558,0.2983955942014289,0.32805222128250633,0.3165089588261139,0.30890051411244507,-0.007608444713668838,0.3130413299829362,0.3244581260353867,0.0079491672092728,0.221,0.23613227091633468,0.24306322036244574,0.214698183438422,-0.02836503692402373,0.38,0.4023729083665339,0.39473683862075604,0.3873509898734924,-0.0073858487472636125,39.3,41.186401062417005,39.06074840045504,41.43867253025116,2.3779241297961207,89.7,89.13941567065073,88.86058014109261,89.97883552955813,1.1182553884655135,15.6,15.48722443559097,14.024169335227409,17.06305510036356,3.0388857651361505,27.6,23.829428950863214,22.093325870152693,29.76881991010434,7.675494039951648,8.4,10.774023904382473,8.903366857459268,10.164896296617282,1.2615294391580143,0.2824234247551762,4.696681922163371,4.568627450980392,0.5216610779685682,0.4783389220314318,0.29193388180940805,-0.02457507701670586,8.0,1151.5612903225806,4.233050847457627,4.236317212833418,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T23:40:00Z
824550,2026-09-10,2026-09-10T23:40:00Z,Pittsburgh Pirates @ Chicago White Sox,home,Hagen Smith,Pittsburgh Pirates,9,measured,62.0,0.33066344019193583,0.33199942956776585,0.0013359893758300156,0.017214084029345635,0.2841450349291879,0.33199942956776585,0.3165089588261139,0.29715545699500684,-0.019353501831107067,0.2753635548309345,0.2888403016037463,-0.02766865722236761,0.171,0.248539973439575,0.24306322036244574,0.17485300900231884,-0.0682102113601269,0.245,0.40576308100929614,0.39473683862075604,0.2518436211695654,-0.14289321745119066,34.5,40.47718459495352,39.06074840045504,35.75105254536363,-3.3096958550914124,89.3,89.07548472775566,88.86058014109261,89.51490458666305,0.6543244455704382,14.4,9.200053120849933,14.024169335227409,9.575883785622526,-4.448285549604883,37.1,23.657211155378487,22.093325870152693,39.726138971691,17.632813101538307,16.1,9.127357237715804,8.903366857459268,16.505042853997296,7.601675996538027,0.2872452599354972,2.473251825846432,1.6666666666666667,0.26092425110927325,0.7390757488907267,0.3000910501281577,-0.01641790869795623,7.0,1538.612884300947,3.875,4.159275571081039,True,reliever_spot_start,medium,opener_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T23:40:00Z
824872,2026-09-10,2026-09-10T16:15:00Z,Tampa Bay Rays @ Atlanta Braves,away,Nick Martinez,Atlanta Braves,9,measured,643.0,0.3278526189327457,0.3275601886538613,-0.00029243027888442574,0.019781504136191227,0.2928209558498528,0.3275601886538613,0.3165089588261139,0.30313734832800876,-0.013371610498105146,0.2970294695593693,0.307400553353929,-0.009108405472184888,0.271,0.25379309428950864,0.24306322036244574,0.2829631256012245,0.03989990523877876,0.424,0.43018751660026555,0.39473683862075604,0.46207875524319425,0.06734191662243821,33.2,42.620903054448874,39.06074840045504,36.22598233143987,-2.834766069015167,87.1,90.15705179282868,88.86058014109261,88.39647165173608,-0.4641084893565335,17.5,14.35561752988048,14.024169335227409,17.83144819465307,3.8072788594256615,14.8,21.962177954847277,22.093325870152693,14.712145905151276,-7.381179965001417,3.7,9.19601593625498,8.903366857459268,3.821617092598735,-5.0817497648605325,0.28501641192463295,5.867863709947436,6.097222222222222,0.6496717290902376,0.3503282709097624,0.2952313812375902,-0.02127757758852372,9.0,1426.5697674418604,3.985971943887775,4.026751426558601,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T16:15:00Z
824872,2026-09-10,2026-09-10T16:15:00Z,Tampa Bay Rays @ Atlanta Braves,home,Martín Pérez,Tampa Bay Rays,9,measured,521.0,0.3304008385572117,0.33541332195694606,0.005012483399734369,0.02641334734519363,0.2915942914787498,0.33541332195694606,0.3165089588261139,0.3070976290421893,-0.009411329783924616,0.30433638628439835,0.3225137092315388,0.006004750405424919,0.268,0.2553609561752988,0.24306322036244574,0.2815594072724375,0.038496186909991764,0.403,0.39103213811420984,0.39473683862075604,0.39921774772946256,0.004480909108706521,38.1,35.03832669322709,39.06074840045504,34.17651483084233,-4.884233569612711,88.3,88.31667994687916,88.86058014109261,87.75609980578656,-1.1044803353060502,8.3,12.128180610889775,14.024169335227409,6.404011275662366,-7.620158059565043,18.0,16.393253652058434,22.093325870152693,13.356004771363672,-8.737321098789021,10.4,8.3398406374502,8.903366857459268,9.741746467159869,0.8383796097006009,0.27529560983724877,4.967507334526888,4.922101449275362,0.5612343620069019,0.4387656379930981,0.2873785964185523,-0.029130362407561616,8.0,1159.9622641509434,4.154430379746835,4.000965177517236,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-10T23:05:42.449267+00:00,2026-09-10T16:15:00Z
